TARGET_ID,INDIVIDUALS,STRATA,MY-NAME,Service_TYPE,origOrder,RC,SeqL,Plate_iD,Genotype,ttlc,GOML_n9683recall.TARGET_ID,TechReps,Comment
2236236,2236236_GOL2017_102741,GOL2017,BFT_GOL2017_1337_Box_8,SEQ,5267,F10,911120000000,BFT_GOL2017_DArT_23,102741,1016329,2236236,1,
2236237,2236237_GOL2017_102742,GOL2017,BFT_GOL2017_1338_Box_8,SEQ,5268,G10,911120000000,BFT_GOL2017_DArT_23,102742,862766,2236237,1,
2236238,2236238_GOL2017_102743,GOL2017,BFT_GOL2017_1339_Box_8,SEQ,5269,H10,911120000000,BFT_GOL2017_DArT_23,102743,690812,2236238,1,
2236239,2236239_GOL2017_102744,GOL2017,BFT_GOL2017_1340_Box_8,SEQ,5270,A11,911120000000,BFT_GOL2017_DArT_23,102744,1185397,2236239,1,
2236240,2236240_GOL2017_102745,GOL2017,BFT_GOL2017_1341_Box_8,SEQ,5271,B11,911120000000,BFT_GOL2017_DArT_23,102745,889654,2236240,1,
2236241,2236241_GOL2017_102746,GOL2017,BFT_GOL2017_1342_Box_8,SEQ,5272,C11,911120000000,BFT_GOL2017_DArT_23,102746,913144,2236241,1,
2236242,2236242_GOL2017_102747,GOL2017,BFT_GOL2017_1343_Box_8,SEQ,5273,D11,911120000000,BFT_GOL2017_DArT_23,102747,851927,2236242,1,
2236243,2236243_GOL2017_102748,GOL2017,BFT_GOL2017_1344_Box_8,SEQ,5274,E11,911120000000,BFT_GOL2017_DArT_23,102748,887638,2236243,1,
2236244,2236244_GOL2017_102749,GOL2017,BFT_GOL2017_1345_Box_8,SEQ,5275,F11,911120000000,BFT_GOL2017_DArT_23,102749,776834,2236244,1,
2236245,2236245_GOL2017_102750,GOL2017,BFT_GOL2017_1346_Box_8,SEQ,5276,G11,911120000000,BFT_GOL2017_DArT_23,102750,794169,2236245,1,
2236246,2236246_GOL2017_102751,GOL2017,BFT_GOL2017_1347_Box_8,SEQ,5277,H11,911120000000,BFT_GOL2017_DArT_23,102751,1127916,2236246,1,
2236247,2236247_GOL2017_102752,GOL2017,BFT_GOL2017_1348_Box_8,SEQ,5278,A12,911120000000,BFT_GOL2017_DArT_23,102752,829758,2236247,1,
2236248,2236248_GOL2017_102753,GOL2017,BFT_GOL2017_1349_Box_8,SEQ,5279,B12,911120000000,BFT_GOL2017_DArT_23,102753,915103,2236248,1,
2236249,2236249_GOL2017_102754,GOL2017,BFT_GOL2017_1350_Box_8,SEQ,5280,C12,911120000000,BFT_GOL2017_DArT_23,102754,647671,2236249,1,
2236250,2236250_GOL2017_102755,GOL2017,BFT_GOL2017_1351_Box_8,SEQ,5281,D12,911120000000,BFT_GOL2017_DArT_23,102755,1026466,2236250,1,
2236251,2236251_GOL2017_102756,GOL2017,BFT_GOL2017_1352_Box_8,SEQ,5282,E12,911120000000,BFT_GOL2017_DArT_23,102756,976019,2236251,1,
2236252,2236252_GOL2017_102757,GOL2017,BFT_GOL2017_1353_Box_8,SEQ,5283,F12,911120000000,BFT_GOL2017_DArT_23,102757,782312,2236252,1,
2236253,2236253_GOL2017_102758,GOL2017,BFT_GOL2017_1354_Box_8,SEQ,5284,A1,911120000000,BFT_GOL2017_GOL2018_DArT_24,102758,587870,2236253,1,
2236254,2236254_GOL2017_102759,GOL2017,BFT_GOL2017_1355_Box_8,SEQ,5285,B1,911120000000,BFT_GOL2017_GOL2018_DArT_24,102759,771856,2236254,1,
2236255,2236255_GOL2017_102760,GOL2017,BFT_GOL2017_1356_Box_8,SEQ,5286,C1,911120000000,BFT_GOL2017_GOL2018_DArT_24,102760,752258,2236255,1,
2236256,2236256_GOL2017_102761,GOL2017,BFT_GOL2017_1358_Box_8,SEQ,5287,D1,911120000000,BFT_GOL2017_GOL2018_DArT_24,102761,672283,2236256,1,
2236257,2236257_GOL2017_102762,GOL2017,BFT_GOL2017_1359_Box_8,SEQ,5288,E1,911120000000,BFT_GOL2017_GOL2018_DArT_24,102762,915444,2236257,1,
2236258,2236258_GOL2017_102763,GOL2017,BFT_GOL2017_1360_Box_8,SEQ,5289,F1,911120000000,BFT_GOL2017_GOL2018_DArT_24,102763,738739,2236258,1,
2236259,2236259_GOL2017_102764,GOL2017,BFT_GOL2017_1361_Box_8,SEQ,5290,G1,911120000000,BFT_GOL2017_GOL2018_DArT_24,102764,878229,2236259,1,
2236260,2236260_GOL2017_102765,GOL2017,BFT_GOL2017_1362_Box_8,SEQ,5291,H1,911120000000,BFT_GOL2017_GOL2018_DArT_24,102765,878254,2236260,1,
2236261,2236261_GOL2017_102766,GOL2017,BFT_GOL2017_1363_Box_8,SEQ,5292,A2,911120000000,BFT_GOL2017_GOL2018_DArT_24,102766,716299,2236261,1,
2236262,2236262_GOL2017_102767,GOL2017,BFT_GOL2017_1364_Box_8,SEQ,5293,B2,911120000000,BFT_GOL2017_GOL2018_DArT_24,102767,849602,2236262,1,
2236263,2236263_GOL2017_102768,GOL2017,BFT_GOL2017_1365_Box_8,SEQ,5294,C2,911120000000,BFT_GOL2017_GOL2018_DArT_24,102768,861609,2236263,1,
2236264,2236264_GOL2017_102769,GOL2017,BFT_GOL2017_1366_Box_8,SEQ,5295,D2,911120000000,BFT_GOL2017_GOL2018_DArT_24,102769,591268,2236264,1,
2236265,2236265_GOL2017_102770,GOL2017,BFT_GOL2017_1367_Box_8,SEQ,5296,E2,911120000000,BFT_GOL2017_GOL2018_DArT_24,102770,728144,2236265,1,
2236266,2236266_GOL2017_102771,GOL2017,BFT_GOL2017_1368_Box_8,SEQ,5297,F2,911120000000,BFT_GOL2017_GOL2018_DArT_24,102771,589861,2236266,1,
2236267,2236267_GOL2017_102772,GOL2017,BFT_GOL2017_1369_Box_8,SEQ,5298,G2,911120000000,BFT_GOL2017_GOL2018_DArT_24,102772,702215,2236267,1,
2236268,2236268_GOL2017_102773,GOL2017,BFT_GOL2017_1371_Box_8,SEQ,5299,H2,911120000000,BFT_GOL2017_GOL2018_DArT_24,102773,830082,2236268,1,
2236269,2236269_GOL2017_102774,GOL2017,BFT_GOL2017_1372_Box_8,SEQ,5300,A3,911120000000,BFT_GOL2017_GOL2018_DArT_24,102774,839084,2236269,1,
2236270,2236270_GOL2017_102775,GOL2017,BFT_GOL2017_1373_Box_8,SEQ,5301,B3,911120000000,BFT_GOL2017_GOL2018_DArT_24,102775,658611,2236270,1,
2236271,2236271_GOL2017_102776,GOL2017,BFT_GOL2017_1374_Box_8,SEQ,5302,C3,911120000000,BFT_GOL2017_GOL2018_DArT_24,102776,650049,2236271,1,
2236272,2236272_GOL2017_102777,GOL2017,BFT_GOL2017_1375_Box_8,SEQ,5303,D3,911120000000,BFT_GOL2017_GOL2018_DArT_24,102777,831208,2236272,1,
2236273,2236273_GOL2017_102778,GOL2017,BFT_GOL2017_1376_Box_8,SEQ,5304,E3,911120000000,BFT_GOL2017_GOL2018_DArT_24,102778,730251,2236273,1,
2236274,2236274_GOL2017_102779,GOL2017,BFT_GOL2017_1377_Box_8,SEQ,5305,F3,911120000000,BFT_GOL2017_GOL2018_DArT_24,102779,571591,2236274,1,
2236275,2236275_GOL2017_102780,GOL2017,BFT_GOL2017_1378_Box_8,SEQ,5306,G3,911120000000,BFT_GOL2017_GOL2018_DArT_24,102780,819322,2236275,1,
2236276,2236276_GOL2017_102781,GOL2017,BFT_GOL2017_1379_Box_8,SEQ,5307,H3,911120000000,BFT_GOL2017_GOL2018_DArT_24,102781,847515,2236276,1,
2236277,2236277_GOL2017_102782,GOL2017,BFT_GOL2017_1380_Box_8,SEQ,5308,A4,911120000000,BFT_GOL2017_GOL2018_DArT_24,102782,877228,2236277,1,
2236278,2236278_GOL2017_102783,GOL2017,BFT_GOL2017_1381_Box_8,SEQ,5309,B4,911120000000,BFT_GOL2017_GOL2018_DArT_24,102783,863126,2236278,1,
2236279,2236279_GOL2017_102784,GOL2017,BFT_GOL2017_1382_Box_8,SEQ,5310,C4,911120000000,BFT_GOL2017_GOL2018_DArT_24,102784,750211,2236279,1,
2236280,2236280_GOL2017_102785,GOL2017,BFT_GOL2017_1383_Box_8,SEQ,5311,D4,911120000000,BFT_GOL2017_GOL2018_DArT_24,102785,824091,2236280,1,
2236281,2236281_GOL2017_102786,GOL2017,BFT_GOL2017_1386_Box_8,SEQ,5312,E4,911120000000,BFT_GOL2017_GOL2018_DArT_24,102786,838984,2236281,1,
2236282,2236282_GOL2017_102787,GOL2017,BFT_GOL2017_1387_Box_8,SEQ,5313,F4,911120000000,BFT_GOL2017_GOL2018_DArT_24,102787,802740,2236282,1,
2236283,2236283_GOL2017_102788,GOL2017,BFT_GOL2017_1388_Box_8,SEQ,5314,G4,911120000000,BFT_GOL2017_GOL2018_DArT_24,102788,759472,2236283,1,
2236284,2236284_GOL2017_102789,GOL2017,BFT_GOL2017_1389_Box_8,SEQ,5315,H4,911120000000,BFT_GOL2017_GOL2018_DArT_24,102789,804141,2236284,1,
2236285,2236285_GOL2017_102790,GOL2017,BFT_GOL2017_1501_Box_16,SEQ,5316,A5,911120000000,BFT_GOL2017_GOL2018_DArT_24,102790,870050,2236285,1,
2236286,2236286_GOL2017_102791,GOL2017,BFT_GOL2017_1502_Box_16,SEQ,5317,B5,911120000000,BFT_GOL2017_GOL2018_DArT_24,102791,796565,2236286,1,
2236287,2236287_GOL2017_102792,GOL2017,BFT_GOL2017_1503_Box_16,SEQ,5318,C5,911120000000,BFT_GOL2017_GOL2018_DArT_24,102792,699278,2236287,1,
2236288,2236288_GOL2017_102793,GOL2017,BFT_GOL2017_1505_Box_16,SEQ,5319,D5,911120000000,BFT_GOL2017_GOL2018_DArT_24,102793,679172,2236288,1,
2236289,2236289_GOL2017_102794,GOL2017,BFT_GOL2017_1506_Box_16,SEQ,5320,E5,911120000000,BFT_GOL2017_GOL2018_DArT_24,102794,730326,2236289,1,
2236290,2236290_GOL2017_102795,GOL2017,BFT_GOL2017_1507_Box_16,SEQ,5321,F5,911120000000,BFT_GOL2017_GOL2018_DArT_24,102795,775659,2236290,1,
2236292,2236292_GOL2017_102797,GOL2017,BFT_GOL2017_1511_Box_16,SEQ,5322,H5,911120000000,BFT_GOL2017_GOL2018_DArT_24,102797,833043,2236292,1,
2236293,2236293_GOL2018_102798,GOL2018,BFT_GOL2018_1_Box_1,SEQ,5323,A6,911120000000,BFT_GOL2017_GOL2018_DArT_24,102798,777809,2236293,1,
2236294,2236294_GOL2018_102799,GOL2018,BFT_GOL2018_2_Box_1,SEQ,5324,B6,911120000000,BFT_GOL2017_GOL2018_DArT_24,102799,882603,2236294,1,
2236295,2236295_GOL2018_102800,GOL2018,BFT_GOL2018_3_Box_1,SEQ,5325,C6,911120000000,BFT_GOL2017_GOL2018_DArT_24,102800,738531,2236295,1,
2236296,2236296_GOL2018_102801,GOL2018,BFT_GOL2018_4_Box_1,SEQ,5326,D6,911120000000,BFT_GOL2017_GOL2018_DArT_24,102801,745679,2236296,1,
2236297,2236297_GOL2018_102802,GOL2018,BFT_GOL2018_5_Box_1,SEQ,5327,E6,911120000000,BFT_GOL2017_GOL2018_DArT_24,102802,698684,2236297,1,
2236298,2236298_GOL2018_102803,GOL2018,BFT_GOL2018_6_Box_1,SEQ,5328,F6,911120000000,BFT_GOL2017_GOL2018_DArT_24,102803,748071,2236298,1,
2236299,2236299_GOL2018_102804,GOL2018,BFT_GOL2018_7_Box_1,SEQ,5329,G6,911120000000,BFT_GOL2017_GOL2018_DArT_24,102804,772610,2236299,1,
2236300,2236300_GOL2018_102805,GOL2018,BFT_GOL2018_8_Box_1,SEQ,5330,H6,911120000000,BFT_GOL2017_GOL2018_DArT_24,102805,744962,2236300,1,
2236301,2236301_GOL2018_102806,GOL2018,BFT_GOL2018_9_Box_1,SEQ,5331,A7,911120000000,BFT_GOL2017_GOL2018_DArT_24,102806,778332,2236301,1,
2236302,2236302_GOL2018_102807,GOL2018,BFT_GOL2018_10_Box_1,SEQ,5332,B7,911120000000,BFT_GOL2017_GOL2018_DArT_24,102807,746894,2236302,1,
2236303,2236303_GOL2018_102808,GOL2018,BFT_GOL2018_11_Box_1,SEQ,5333,C7,911120000000,BFT_GOL2017_GOL2018_DArT_24,102808,741095,2236303,1,
2236304,2236304_GOL2018_102809,GOL2018,BFT_GOL2018_12_Box_1,SEQ,5334,D7,911120000000,BFT_GOL2017_GOL2018_DArT_24,102809,779489,2236304,1,
2236305,2236305_GOL2018_102810,GOL2018,BFT_GOL2018_13_Box_1,SEQ,5335,E7,911120000000,BFT_GOL2017_GOL2018_DArT_24,102810,866649,2236305,1,
2236306,2236306_GOL2018_102811,GOL2018,BFT_GOL2018_14_Box_1,SEQ,5336,F7,911120000000,BFT_GOL2017_GOL2018_DArT_24,102811,797374,2236306,1,
2236307,2236307_GOL2018_102812,GOL2018,BFT_GOL2018_15_Box_1,SEQ,5337,G7,911120000000,BFT_GOL2017_GOL2018_DArT_24,102812,822665,2236307,1,
2236308,2236308_GOL2018_102813,GOL2018,BFT_GOL2018_16_Box_1,SEQ,5338,H7,911120000000,BFT_GOL2017_GOL2018_DArT_24,102813,860913,2236308,1,
2236309,2236309_GOL2018_102814,GOL2018,BFT_GOL2018_17_Box_1,SEQ,5339,A8,911120000000,BFT_GOL2017_GOL2018_DArT_24,102814,771185,2236309,1,
2236310,2236310_GOL2018_102815,GOL2018,BFT_GOL2018_18_Box_1,SEQ,5340,B8,911120000000,BFT_GOL2017_GOL2018_DArT_24,102815,785866,2236310,1,
2236311,2236311_GOL2018_102816,GOL2018,BFT_GOL2018_19_Box_1,SEQ,5341,C8,911120000000,BFT_GOL2017_GOL2018_DArT_24,102816,850070,2236311,1,
2236312,2236312_GOL2018_102817,GOL2018,BFT_GOL2018_20_Box_1,SEQ,5342,D8,911120000000,BFT_GOL2017_GOL2018_DArT_24,102817,884955,2236312,1,
2236313,2236313_GOL2018_102818,GOL2018,BFT_GOL2018_21_Box_1,SEQ,5343,E8,911120000000,BFT_GOL2017_GOL2018_DArT_24,102818,768127,2236313,1,
2236314,2236314_GOL2018_102819,GOL2018,BFT_GOL2018_22_Box_1,SEQ,5344,F8,911120000000,BFT_GOL2017_GOL2018_DArT_24,102819,805858,2236314,1,
2236315,2236315_GOL2018_102820,GOL2018,BFT_GOL2018_23_Box_1,SEQ,5345,G8,911120000000,BFT_GOL2017_GOL2018_DArT_24,102820,853191,2236315,1,
2236316,2236316_GOL2018_102821,GOL2018,BFT_GOL2018_24_Box_1,SEQ,5346,H8,911120000000,BFT_GOL2017_GOL2018_DArT_24,102821,885780,2236316,1,
2236585,2236585_GOL2018_102822,GOL2018,BFT_GOL2018_25_Box_1,SEQ,5603,A9,911120000000,BFT_GOL2017_GOL2018_DArT_24,102822,1370119,2236585,1,
2236318,2236318_GOL2018_102823,GOL2018,BFT_GOL2018_26_Box_1,SEQ,5347,B9,911120000000,BFT_GOL2017_GOL2018_DArT_24,102823,856687,2236318,1,
2236586,2236586_GOL2018_102823,GOL2018,BFT_GOL2018_26_Box_1,SEQ,5604,B9,911120000000,BFT_GOL2017_GOL2018_DArT_24,102823,1104030,2236586,0,
2236319,2236319_GOL2018_102824,GOL2018,BFT_GOL2018_27_Box_1,SEQ,5348,C9,911120000000,BFT_GOL2017_GOL2018_DArT_24,102824,866564,2236319,1,
2236587,2236587_GOL2018_102824,GOL2018,BFT_GOL2018_27_Box_1,SEQ,5605,C9,911120000000,BFT_GOL2017_GOL2018_DArT_24,102824,1006770,2236587,0,
2236320,2236320_GOL2018_102825,GOL2018,BFT_GOL2018_28_Box_1,SEQ,5349,D9,911120000000,BFT_GOL2017_GOL2018_DArT_24,102825,959923,2236320,1,
2236588,2236588_GOL2018_102825,GOL2018,BFT_GOL2018_28_Box_1,SEQ,5606,D9,911120000000,BFT_GOL2017_GOL2018_DArT_24,102825,1053110,2236588,0,
2236321,2236321_GOL2018_102826,GOL2018,BFT_GOL2018_29_Box_1,SEQ,5350,E9,911120000000,BFT_GOL2017_GOL2018_DArT_24,102826,790048,2236321,1,
2236589,2236589_GOL2018_102826,GOL2018,BFT_GOL2018_29_Box_1,SEQ,5607,E9,911120000000,BFT_GOL2017_GOL2018_DArT_24,102826,915704,2236589,0,
2236322,2236322_GOL2018_102827,GOL2018,BFT_GOL2018_30_Box_1,SEQ,5351,F9,911120000000,BFT_GOL2017_GOL2018_DArT_24,102827,834999,2236322,1,
2236590,2236590_GOL2018_102827,GOL2018,BFT_GOL2018_30_Box_1,SEQ,5608,F9,911120000000,BFT_GOL2017_GOL2018_DArT_24,102827,860872,2236590,0,
2236323,2236323_GOL2018_102828,GOL2018,BFT_GOL2018_31_Box_1,SEQ,5352,G9,911120000000,BFT_GOL2017_GOL2018_DArT_24,102828,733023,2236323,1,
2236324,2236324_GOL2018_102829,GOL2018,BFT_GOL2018_32_Box_1,SEQ,5353,H9,911120000000,BFT_GOL2017_GOL2018_DArT_24,102829,980657,2236324,1,
2236592,2236592_GOL2018_102829,GOL2018,BFT_GOL2018_32_Box_1,SEQ,5609,H9,911120000000,BFT_GOL2017_GOL2018_DArT_24,102829,929013,2236592,0,
2236325,2236325_GOL2018_102830,GOL2018,BFT_GOL2018_33_Box_1,SEQ,5354,A10,911120000000,BFT_GOL2017_GOL2018_DArT_24,102830,894193,2236325,1,
2236326,2236326_GOL2018_102831,GOL2018,BFT_GOL2018_34_Box_1,SEQ,5355,B10,911120000000,BFT_GOL2017_GOL2018_DArT_24,102831,837255,2236326,1,
2236327,2236327_GOL2018_102832,GOL2018,BFT_GOL2018_35_Box_1,SEQ,5356,C10,911120000000,BFT_GOL2017_GOL2018_DArT_24,102832,793067,2236327,1,
2236328,2236328_GOL2018_102833,GOL2018,BFT_GOL2018_36_Box_1,SEQ,5357,D10,911120000000,BFT_GOL2017_GOL2018_DArT_24,102833,925404,2236328,1,
2236329,2236329_GOL2018_102834,GOL2018,BFT_GOL2018_37_Box_1,SEQ,5358,E10,911120000000,BFT_GOL2017_GOL2018_DArT_24,102834,683988,2236329,1,
2236330,2236330_GOL2018_102835,GOL2018,BFT_GOL2018_38_Box_1,SEQ,5359,F10,911120000000,BFT_GOL2017_GOL2018_DArT_24,102835,678532,2236330,1,
2236331,2236331_GOL2018_102836,GOL2018,BFT_GOL2018_39_Box_1,SEQ,5360,G10,911120000000,BFT_GOL2017_GOL2018_DArT_24,102836,776223,2236331,1,
2236332,2236332_GOL2018_102837,GOL2018,BFT_GOL2018_40_Box_1,SEQ,5361,H10,911120000000,BFT_GOL2017_GOL2018_DArT_24,102837,786423,2236332,1,
2236333,2236333_GOL2018_102838,GOL2018,BFT_GOL2018_41_Box_1,SEQ,5362,A11,911120000000,BFT_GOL2017_GOL2018_DArT_24,102838,736959,2236333,1,
2236334,2236334_GOL2018_102839,GOL2018,BFT_GOL2018_42_Box_1,SEQ,5363,B11,911120000000,BFT_GOL2017_GOL2018_DArT_24,102839,775069,2236334,1,
2236335,2236335_GOL2018_102840,GOL2018,BFT_GOL2018_43_Box_1,SEQ,5364,C11,911120000000,BFT_GOL2017_GOL2018_DArT_24,102840,853337,2236335,1,
2236336,2236336_GOL2018_102841,GOL2018,BFT_GOL2018_44_Box_1,SEQ,5365,D11,911120000000,BFT_GOL2017_GOL2018_DArT_24,102841,773026,2236336,1,
2236337,2236337_GOL2018_102842,GOL2018,BFT_GOL2018_45_Box_1,SEQ,5366,E11,911120000000,BFT_GOL2017_GOL2018_DArT_24,102842,808445,2236337,1,
2236338,2236338_GOL2018_102843,GOL2018,BFT_GOL2018_46_Box_1,SEQ,5367,F11,911120000000,BFT_GOL2017_GOL2018_DArT_24,102843,833220,2236338,1,
2236339,2236339_GOL2018_102844,GOL2018,BFT_GOL2018_47_Box_1,SEQ,5368,G11,911120000000,BFT_GOL2017_GOL2018_DArT_24,102844,855275,2236339,1,
2236340,2236340_GOL2018_102845,GOL2018,BFT_GOL2018_48_Box_1,SEQ,5369,H11,911120000000,BFT_GOL2017_GOL2018_DArT_24,102845,931245,2236340,1,
2236341,2236341_GOL2018_102846,GOL2018,BFT_GOL2018_49_Box_1,SEQ,5370,A12,911120000000,BFT_GOL2017_GOL2018_DArT_24,102846,516030,2236341,1,
2236342,2236342_GOL2018_102847,GOL2018,BFT_GOL2018_50_Box_1,SEQ,5371,B12,911120000000,BFT_GOL2017_GOL2018_DArT_24,102847,783853,2236342,1,
2236343,2236343_GOL2018_102848,GOL2018,BFT_GOL2018_51_Box_1,SEQ,5372,C12,911120000000,BFT_GOL2017_GOL2018_DArT_24,102848,773355,2236343,1,
2236344,2236344_GOL2018_102849,GOL2018,BFT_GOL2018_52_Box_1,SEQ,5373,D12,911120000000,BFT_GOL2017_GOL2018_DArT_24,102849,797689,2236344,1,
2236345,2236345_GOL2018_102850,GOL2018,BFT_GOL2018_53_Box_1,SEQ,5374,E12,911120000000,BFT_GOL2017_GOL2018_DArT_24,102850,752485,2236345,1,
2236346,2236346_GOL2018_102851,GOL2018,BFT_GOL2018_54_Box_1,SEQ,5375,F12,911120000000,BFT_GOL2017_GOL2018_DArT_24,102851,775311,2236346,1,
2236347,2236347_GOL2018_102852,GOL2018,BFT_GOL2018_55_Box_1,SEQ,5376,A1,911120000000,BFT_GOL2018_DArT_25,102852,855026,2236347,1,
2236348,2236348_GOL2018_102853,GOL2018,BFT_GOL2018_56_Box_1,SEQ,5377,B1,911120000000,BFT_GOL2018_DArT_25,102853,414795,2236348,1,
2236349,2236349_GOL2018_102854,GOL2018,BFT_GOL2018_57_Box_1,SEQ,5378,C1,911120000000,BFT_GOL2018_DArT_25,102854,735759,2236349,1,
2236350,2236350_GOL2018_102855,GOL2018,BFT_GOL2018_58_Box_1,SEQ,5379,D1,911120000000,BFT_GOL2018_DArT_25,102855,911618,2236350,1,
2236351,2236351_GOL2018_102856,GOL2018,BFT_GOL2018_59_Box_1,SEQ,5380,E1,911120000000,BFT_GOL2018_DArT_25,102856,728187,2236351,1,
2236352,2236352_GOL2018_102857,GOL2018,BFT_GOL2018_60_Box_1,SEQ,5381,F1,911120000000,BFT_GOL2018_DArT_25,102857,750473,2236352,1,
2236353,2236353_GOL2018_102858,GOL2018,BFT_GOL2018_61_Box_1,SEQ,5382,G1,911120000000,BFT_GOL2018_DArT_25,102858,717685,2236353,1,
2236354,2236354_GOL2018_102859,GOL2018,BFT_GOL2018_62_Box_1,SEQ,5383,H1,911120000000,BFT_GOL2018_DArT_25,102859,928394,2236354,1,
2236355,2236355_GOL2018_102860,GOL2018,BFT_GOL2018_63_Box_1,SEQ,5384,A2,911120000000,BFT_GOL2018_DArT_25,102860,843274,2236355,1,
2236356,2236356_GOL2018_102861,GOL2018,BFT_GOL2018_64_Box_1,SEQ,5385,B2,911120000000,BFT_GOL2018_DArT_25,102861,789749,2236356,1,
2236357,2236357_GOL2018_102862,GOL2018,BFT_GOL2018_65_Box_1,SEQ,5386,C2,911120000000,BFT_GOL2018_DArT_25,102862,737661,2236357,1,
2236358,2236358_GOL2018_102863,GOL2018,BFT_GOL2018_66_Box_1,SEQ,5387,D2,911120000000,BFT_GOL2018_DArT_25,102863,907710,2236358,1,
2236359,2236359_GOL2018_102864,GOL2018,BFT_GOL2018_67_Box_1,SEQ,5388,E2,911120000000,BFT_GOL2018_DArT_25,102864,764912,2236359,1,
2236360,2236360_GOL2018_102865,GOL2018,BFT_GOL2018_68_Box_1,SEQ,5389,F2,911120000000,BFT_GOL2018_DArT_25,102865,782224,2236360,1,
2236361,2236361_GOL2018_102866,GOL2018,BFT_GOL2018_69_Box_1,SEQ,5390,G2,911120000000,BFT_GOL2018_DArT_25,102866,843558,2236361,1,
2236362,2236362_GOL2018_102867,GOL2018,BFT_GOL2018_70_Box_1,SEQ,5391,H2,911120000000,BFT_GOL2018_DArT_25,102867,813411,2236362,1,
2236363,2236363_GOL2018_102868,GOL2018,BFT_GOL2018_71_Box_1,SEQ,5392,A3,911120000000,BFT_GOL2018_DArT_25,102868,794106,2236363,1,
2236364,2236364_GOL2018_102869,GOL2018,BFT_GOL2018_72_Box_1,SEQ,5393,B3,911120000000,BFT_GOL2018_DArT_25,102869,685201,2236364,1,
2236365,2236365_GOL2018_102870,GOL2018,BFT_GOL2018_73_Box_1,SEQ,5394,C3,911120000000,BFT_GOL2018_DArT_25,102870,773148,2236365,1,
2236366,2236366_GOL2018_102871,GOL2018,BFT_GOL2018_74_Box_1,SEQ,5395,D3,911120000000,BFT_GOL2018_DArT_25,102871,778462,2236366,1,
2236367,2236367_GOL2018_102872,GOL2018,BFT_GOL2018_75_Box_1,SEQ,5396,E3,911120000000,BFT_GOL2018_DArT_25,102872,784651,2236367,1,
2236368,2236368_GOL2018_102873,GOL2018,BFT_GOL2018_76_Box_1,SEQ,5397,F3,911120000000,BFT_GOL2018_DArT_25,102873,691523,2236368,1,
2236369,2236369_GOL2018_102874,GOL2018,BFT_GOL2018_77_Box_1,SEQ,5398,G3,911120000000,BFT_GOL2018_DArT_25,102874,699519,2236369,1,
2236372,2236372_GOL2018_102877,GOL2018,BFT_GOL2018_80_Box_1,SEQ,5399,B4,911120000000,BFT_GOL2018_DArT_25,102877,847403,2236372,1,
2236373,2236373_GOL2018_102878,GOL2018,BFT_GOL2018_81_Box_1,SEQ,5400,C4,911120000000,BFT_GOL2018_DArT_25,102878,659386,2236373,1,
2236374,2236374_GOL2018_102879,GOL2018,BFT_GOL2018_82_Box_2,SEQ,5401,D4,911120000000,BFT_GOL2018_DArT_25,102879,741305,2236374,1,
2236375,2236375_GOL2018_102880,GOL2018,BFT_GOL2018_83_Box_2,SEQ,5402,E4,911120000000,BFT_GOL2018_DArT_25,102880,607624,2236375,1,
2236376,2236376_GOL2018_102881,GOL2018,BFT_GOL2018_84_Box_2,SEQ,5403,F4,911120000000,BFT_GOL2018_DArT_25,102881,578468,2236376,1,
2236377,2236377_GOL2018_102882,GOL2018,BFT_GOL2018_85_Box_2,SEQ,5404,G4,911120000000,BFT_GOL2018_DArT_25,102882,719099,2236377,1,
2236378,2236378_GOL2018_102883,GOL2018,BFT_GOL2018_86_Box_2,SEQ,5405,H4,911120000000,BFT_GOL2018_DArT_25,102883,867118,2236378,1,
2236379,2236379_GOL2018_102884,GOL2018,BFT_GOL2018_87_Box_2,SEQ,5406,A5,911120000000,BFT_GOL2018_DArT_25,102884,780786,2236379,1,
2236380,2236380_GOL2018_102885,GOL2018,BFT_GOL2018_88_Box_2,SEQ,5407,B5,911120000000,BFT_GOL2018_DArT_25,102885,904358,2236380,1,
2236381,2236381_GOL2018_102886,GOL2018,BFT_GOL2018_89_Box_2,SEQ,5408,C5,911120000000,BFT_GOL2018_DArT_25,102886,594378,2236381,1,
2236382,2236382_GOL2018_102887,GOL2018,BFT_GOL2018_90_Box_2,SEQ,5409,D5,911120000000,BFT_GOL2018_DArT_25,102887,710781,2236382,1,
2236383,2236383_GOL2018_102888,GOL2018,BFT_GOL2018_91_Box_2,SEQ,5410,E5,911120000000,BFT_GOL2018_DArT_25,102888,402886,2236383,1,
2236384,2236384_GOL2018_102889,GOL2018,BFT_GOL2018_92_Box_2,SEQ,5411,F5,911120000000,BFT_GOL2018_DArT_25,102889,345234,2236384,1,
2236385,2236385_GOL2018_102890,GOL2018,BFT_GOL2018_93_Box_2,SEQ,5412,G5,911120000000,BFT_GOL2018_DArT_25,102890,528543,2236385,1,
2236386,2236386_GOL2018_102891,GOL2018,BFT_GOL2018_94_Box_2,SEQ,5413,H5,911120000000,BFT_GOL2018_DArT_25,102891,854828,2236386,1,
2236387,2236387_GOL2018_102892,GOL2018,BFT_GOL2018_95_Box_2,SEQ,5414,A6,911120000000,BFT_GOL2018_DArT_25,102892,745603,2236387,1,
